iteration,loss,particle.0.mass,particle.1.mass,particle.2.mass,particle.3.mass,particle.4.mass,particle.5.mass,particle.6.mass,particle.7.mass,particle.8.mass,particle.9.mass,particle.10.mass,particle.11.mass,particle.12.mass,particle.13.mass,particle.14.mass,particle.15.mass,particle.16.mass,particle.17.mass,particle.18.mass,particle.19.mass,edge.0.k,edge.1.k,edge.2.k,edge.3.k,edge.4.k,edge.5.k,edge.6.k,edge.7.k,edge.8.k,edge.9.k,edge.10.k,edge.11.k,edge.12.k,edge.13.k,edge.14.k,edge.15.k,edge.16.k,edge.17.k,edge.18.k,edge.19.k,edge.20.k,edge.21.k,gt.particle.0.mass,gt.particle.1.mass,gt.particle.2.mass,gt.particle.3.mass,gt.particle.4.mass,gt.particle.5.mass,gt.particle.6.mass,gt.particle.7.mass,gt.particle.8.mass,gt.particle.9.mass,gt.particle.10.mass,gt.particle.11.mass,gt.particle.12.mass,gt.particle.13.mass,gt.particle.14.mass,gt.particle.15.mass,gt.particle.16.mass,gt.particle.17.mass,gt.particle.18.mass,gt.particle.19.mass,gt.edge.0.k,gt.edge.1.k,gt.edge.2.k,gt.edge.3.k,gt.edge.4.k,gt.edge.5.k,gt.edge.6.k,gt.edge.7.k,gt.edge.8.k,gt.edge.9.k,gt.edge.10.k,gt.edge.11.k,gt.edge.12.k,gt.edge.13.k,gt.edge.14.k,gt.edge.15.k,gt.edge.16.k,gt.edge.17.k,gt.edge.18.k,gt.edge.19.k,gt.edge.20.k,gt.edge.21.k
29,7.5983030001225416e-06,0.14686650037765503,1000000.0,1000000.0,0.17389410734176636,0.1075218915939331,0.5993601679801941,1000000.0,2.7594518661499023,1.1323226690292358,2.636451244354248,0.19209003448486328,0.17699496448040009,1000000.0,1000000.0,2.6229441165924072,3.2269623279571533,1.610711932182312,2.6790544986724854,0.29386183619499207,1.2195223569869995,211.0322723388672,180.1969757080078,205.9281768798828,196.8131866455078,163.5208282470703,97.452880859375,59.758155822753906,202.9491729736328,208.71119689941406,1574.1217041015625,428.90362548828125,413.9746398925781,9.999999747378752e-05,83.05921173095703,388.2740173339844,215.8004150390625,116.75618743896484,199.36985778808594,405.6732177734375,426.03619384765625,196.31190490722656,126.71253967285156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,7.518423899455229e-06,0.15564507246017456,1000000.0,1000000.0,0.17162975668907166,0.12043987214565277,0.6294821500778198,1000000.0,2.8712873458862305,1.1552276611328125,2.754261016845703,0.2103876918554306,0.16936805844306946,1000000.0,1000000.0,2.645587921142578,3.2357423305511475,1.6546344757080078,2.6866695880889893,0.308358371257782,1.257243275642395,215.5442352294922,184.76138305664062,202.87391662597656,201.14781188964844,163.65919494628906,101.83486938476562,69.88294982910156,205.32472229003906,212.9624481201172,1574.5672607421875,429.2599182128906,414.4926452636719,9.999999747378752e-05,80.58958435058594,390.3267822265625,211.04122924804688,128.60787963867188,196.26593017578125,393.5917663574219,433.2584228515625,195.75486755371094,117.15390014648438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,6.6385891841491684e-06,0.1530047059059143,1000000.0,1000000.0,0.16721747815608978,0.11516343802213669,0.6756397485733032,1000000.0,2.984471559524536,1.1930571794509888,2.8738718032836914,0.22416028380393982,0.1524621993303299,1000000.0,1000000.0,2.649320125579834,3.2307896614074707,1.69594407081604,2.68902850151062,0.3377643823623657,1.277540922164917,219.2843475341797,188.20277404785156,200.16775512695312,201.38775634765625,163.77304077148438,108.07500457763672,81.07319641113281,207.55337524414062,217.12635803222656,1574.99267578125,429.5939025878906,414.7917785644531,9.999999747378752e-05,75.71630859375,390.8105163574219,206.96844482421875,144.60556030273438,193.25030517578125,380.3359375,434.95098876953125,195.0186767578125,106.36221313476562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,5.349011644284474e-06,0.15068253874778748,1000000.0,1000000.0,0.16145768761634827,0.11972952634096146,0.7281937599182129,1000000.0,3.0975382328033447,1.2335090637207031,2.9937379360198975,0.24101896584033966,0.16777566075325012,1000000.0,1000000.0,2.636645793914795,3.2167325019836426,1.7272136211395264,2.701833724975586,0.37055259943008423,1.2880992889404297,223.14871215820312,191.50296020507812,198.77955627441406,200.57119750976562,163.8871307373047,114.34658813476562,87.54414367675781,209.6654510498047,221.46377563476562,1575.395751953125,429.8118591308594,414.823974609375,9.999999747378752e-05,70.5635757446289,390.6826171875,204.50131225585938,162.76165771484375,190.21298217773438,366.4839782714844,434.3857421875,194.21067810058594,95.17695617675781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,4.948729383613681e-06,0.1406976878643036,1000000.0,1000000.0,0.15527582168579102,0.11243806779384613,0.7740527391433716,1000000.0,3.209218740463257,1.2645115852355957,3.11249041557312,0.27366629242897034,0.1781630963087082,1000000.0,1000000.0,2.6096367835998535,3.198606491088867,1.7428619861602783,2.731811285018921,0.39488765597343445,1.2858288288116455,226.33209228515625,193.9429473876953,197.5952606201172,197.21148681640625,164.0269775390625,120.23462677001953,86.97469329833984,211.6956329345703,226.22450256347656,1575.7720947265625,429.98394775390625,414.6844177246094,9.999999747378752e-05,66.75819396972656,390.844482421875,203.97544860839844,181.21737670898438,187.03431701660156,352.54168701171875,434.7374572753906,193.41188049316406,84.24404907226562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,7.2139127951231785e-06,0.12706223130226135,1000000.0,1000000.0,0.15048471093177795,0.09927085787057877,0.8029577732086182,1000000.0,3.3256490230560303,1.2610677480697632,3.2344419956207275,0.3213207423686981,0.18392039835453033,1000000.0,1000000.0,2.5562264919281006,3.1790812015533447,1.722493052482605,2.7818238735198975,0.407013475894928,1.2690023183822632,228.86900329589844,195.609375,196.33718872070312,191.49624633789062,164.26490783691406,130.53831481933594,77.66461944580078,213.6815185546875,232.65692138671875,1576.13427734375,429.7464904785156,414.316650390625,9.999999747378752e-05,63.306949615478516,390.4228515625,205.1390838623047,199.2512664794922,182.07415771484375,337.6165771484375,437.6990051269531,192.53851318359375,73.54901885986328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,5.6920921451819595e-06,0.12955643236637115,1000000.0,1000000.0,0.14765715599060059,0.11631210893392563,0.8413625955581665,1000000.0,3.4451065063476562,1.232964038848877,3.3576765060424805,0.3798869848251343,0.21738362312316895,1000000.0,1000000.0,2.4872782230377197,3.173978090286255,1.679341197013855,2.82651686668396,0.4072144031524658,1.266084909439087,231.18167114257812,197.5703125,195.0962677001953,190.1085968017578,164.6001739501953,139.86581420898438,69.92850494384766,215.654296875,240.3458709716797,1576.470947265625,429.00665283203125,413.829833984375,9.999999747378752e-05,60.3835563659668,389.41162109375,208.60794067382812,212.13990783691406,175.80233764648438,322.2426452636719,443.2945556640625,191.6895294189453,64.19549560546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,5.549646630242933e-06,0.11954644322395325,1000000.0,1000000.0,0.146947979927063,0.1000506579875946,0.9019379019737244,1000000.0,3.5661652088165283,1.1914538145065308,3.4804110527038574,0.42843031883239746,0.20151983201503754,1000000.0,1000000.0,2.4106698036193848,3.1898038387298584,1.6240493059158325,2.847566843032837,0.4100593030452728,1.251268982887268,231.0146942138672,197.48851013183594,191.6997833251953,184.63812255859375,165.0135498046875,144.46029663085938,71.47199249267578,217.62060546875,248.62135314941406,1576.7718505859375,428.26953125,413.4802551269531,9.999999747378752e-05,56.950828552246094,387.47479248046875,214.1990966796875,218.07786560058594,168.74290466308594,306.7185974121094,448.06427001953125,190.90333557128906,57.2823486328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,6.2288445406011306e-06,0.1252596229314804,1000000.0,1000000.0,0.1481885015964508,0.10279804468154907,0.9706453680992126,1000000.0,3.6876637935638428,1.149030327796936,3.6011204719543457,0.4665176570415497,0.1949603259563446,1000000.0,1000000.0,2.3309192657470703,3.2267823219299316,1.566788911819458,2.8501927852630615,0.41945064067840576,1.2574737071990967,230.00360107421875,197.41650390625,187.4410400390625,184.38209533691406,165.4738006591797,148.122314453125,80.0256118774414,219.56361389160156,256.7192077636719,1577.0289306640625,427.18182373046875,413.2043762207031,9.999999747378752e-05,52.0418701171875,384.8013916015625,219.8998565673828,216.7720184326172,161.46188354492188,291.1787109375,450.033447265625,190.11692810058594,52.129329681396484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,6.3848842728475574e-06,0.14239497482776642,1000000.0,1000000.0,0.1510324627161026,0.12086158990859985,1.0257132053375244,1000000.0,3.8086702823638916,1.120654582977295,3.718667507171631,0.49070844054222107,0.19893959164619446,1000000.0,1000000.0,2.252155065536499,3.278212308883667,1.517168641090393,2.851748466491699,0.4407459497451782,1.2756789922714233,228.51063537597656,197.4329376220703,182.74789428710938,188.02940368652344,165.94586181640625,153.976318359375,88.43019104003906,221.4512939453125,263.91796875,1577.2369384765625,425.7893371582031,412.924560546875,9.999999747378752e-05,46.390464782714844,382.2489318847656,224.19703674316406,210.19818115234375,154.54403686523438,275.65032958984375,446.6810302734375,189.32225036621094,49.87160110473633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,6.638098057010211e-06,0.14366550743579865,1000000.0,1000000.0,0.1550249606370926,0.11243287473917007,1.0601613521575928,1000000.0,3.9282941818237305,1.1145268678665161,3.832125186920166,0.5075772404670715,0.17445895075798035,1000000.0,1000000.0,2.181980848312378,3.3352560997009277,1.4797154664993286,2.8691627979278564,0.46696972846984863,1.2730573415756226,225.7458953857422,196.03868103027344,177.069580078125,187.24502563476562,166.40895080566406,161.45912170410156,90.29969787597656,223.26519775390625,269.8496398925781,1577.3984375,424.4820556640625,412.62841796875,9.999999747378752e-05,40.782997131347656,380.6249084472656,226.45130920410156,201.25672912597656,148.47215270996094,260.2835388183594,440.1286315917969,188.6271209716797,50.81882095336914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,6.4213804762403015e-06,0.14679576456546783,1000000.0,1000000.0,0.15966838598251343,0.1131274402141571,1.0821845531463623,1000000.0,4.045664310455322,1.128865122795105,3.940840244293213,0.5285956859588623,0.16568148136138916,1000000.0,1000000.0,2.1317338943481445,3.3909099102020264,1.4555021524429321,2.9023051261901855,0.4863413870334625,1.2634632587432861,223.47683715820312,194.93539428710938,172.458984375,187.10964965820312,166.86251831054688,167.70333862304688,85.64540100097656,225.01193237304688,274.5405578613281,1577.524169921875,422.9241638183594,412.1117248535156,9.999999747378752e-05,35.73041534423828,380.4499206542969,226.51522827148438,192.24472045898438,143.5204620361328,245.34634399414062,434.24884033203125,188.20538330078125,54.65555953979492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,6.864302577014314e-06,0.15464571118354797,1000000.0,1000000.0,0.16447196900844574,0.13019412755966187,1.100810170173645,1000000.0,4.1599555015563965,1.1563355922698975,4.044381618499756,0.5575498342514038,0.18328078091144562,1000000.0,1000000.0,2.108811378479004,3.4384825229644775,1.4461692571640015,2.9385507106781006,0.4927424490451813,1.2486273050308228,222.22227478027344,194.5320281982422,169.71731567382812,188.21678161621094,167.32481384277344,170.2549591064453,79.30591583251953,226.7212371826172,278.3340759277344,1577.63232421875,421.06915283203125,411.31646728515625,9.999999747378752e-05,31.444854736328125,381.8896179199219,224.4750518798828,185.43101501464844,139.73114013671875,231.2028350830078,431.56768798828125,188.1691436767578,60.87515640258789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,7.537325473094825e-06,0.14305008947849274,1000000.0,1000000.0,0.1690620630979538,0.12182386219501495,1.1159474849700928,1000000.0,4.270461559295654,1.1863963603973389,4.142505645751953,0.592903733253479,0.17835277318954468,1000000.0,1000000.0,2.109874963760376,3.4726696014404297,1.4533098936080933,2.964078187942505,0.4885086715221405,1.2122284173965454,220.2116241455078,192.8925018310547,166.7321319580078,183.7865447998047,167.8291473388672,169.3693389892578,76.89473724365234,228.43853759765625,281.82489013671875,1577.7459716796875,419.3870849609375,410.44232177734375,9.999999747378752e-05,27.968786239624023,384.8743896484375,220.51438903808594,182.69363403320312,136.97335815429688,218.30799865722656,431.21453857421875,188.4866485595703,68.94689178466797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,7.936849215184338e-06,0.131938636302948,1000000.0,1000000.0,0.17312662303447723,0.11646471917629242,1.1204848289489746,1000000.0,4.376692295074463,1.210598349571228,4.235105991363525,0.630582869052887,0.17891453206539154,1000000.0,1000000.0,2.1260037422180176,3.493741512298584,1.476654291152954,2.9746944904327393,0.48042047023773193,1.1755988597869873,218.21629333496094,191.25750732421875,164.13238525390625,179.33889770507812,168.40296936035156,167.13133239746094,80.25487518310547,230.19985961914062,285.475341796875,1577.885498046875,417.5567321777344,409.4649353027344,9.999999747378752e-05,25.25544548034668,389.2004089355469,214.99783325195312,183.98788452148438,135.0640869140625,206.98687744140625,430.2918395996094,189.02210998535156,78.27693176269531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,8.737184543861076e-06,0.1371443271636963,1000000.0,1000000.0,0.17647352814674377,0.1341170221567154,1.1089742183685303,1000000.0,4.478376388549805,1.2228214740753174,4.322195053100586,0.6694437265396118,0.2021794319152832,1000000.0,1000000.0,2.1480846405029297,3.5041067600250244,1.5131381750106812,2.9767329692840576,0.4740016758441925,1.1618592739105225,216.4887237548828,190.38522338867188,161.97836303710938,179.302734375,169.06655883789062,165.59255981445312,86.68145751953125,232.03009033203125,289.62335205078125,1578.0660400390625,415.42138671875,408.4294738769531,9.999999747378752e-05,23.20427703857422,394.5653076171875,208.48875427246094,188.47714233398438,133.8533477783203,197.463623046875,426.1236267089844,189.6355743408203,88.1232681274414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,9.226980182575062e-06,0.13312101364135742,1000000.0,1000000.0,0.17889519035816193,0.1333029419183731,1.0849238634109497,1000000.0,4.575435638427734,1.22169029712677,4.403882026672363,0.7068703174591064,0.20310011506080627,1000000.0,1000000.0,2.169077157974243,3.50561261177063,1.5580626726150513,2.9817471504211426,0.47193607687950134,1.148693561553955,213.29541015625,188.3682861328125,158.08071899414062,176.86985778808594,169.8252716064453,165.0690460205078,91.54410552978516,233.93577575683594,294.3580627441406,1578.296875,413.4875183105469,407.5598449707031,9.999999747378752e-05,21.67007827758789,400.5555419921875,201.80189514160156,195.48745727539062,133.2998809814453,189.79898071289062,418.0908508300781,190.240478515625,97.76403045654297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,9.498531653662212e-06,0.12570221722126007,1000000.0,1000000.0,0.1802101880311966,0.12184415012598038,1.058167815208435,1000000.0,4.667949676513672,1.2096662521362305,4.480344295501709,0.7451717853546143,0.18949763476848602,1000000.0,1000000.0,2.1843655109405518,3.502568244934082,1.605452537536621,2.9979045391082764,0.47261983156204224,1.143592357635498,208.8744354248047,185.5812530517578,152.60231018066406,173.8594512939453,170.67071533203125,164.34552001953125,91.8176498413086,235.90908813476562,299.5534973144531,1578.5791015625,411.6944274902344,406.8659973144531,9.999999747378752e-05,20.55729103088379,406.70208740234375,195.8870849609375,203.53707885742188,133.4594268798828,183.92111206054688,406.6494445800781,190.8121337890625,106.61492919921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,9.745856004883535e-06,0.13590458035469055,1000000.0,1000000.0,0.1802636981010437,0.13164450228214264,1.0412378311157227,1000000.0,4.756141185760498,1.1918164491653442,4.551812648773193,0.784386157989502,0.19392158091068268,1000000.0,1000000.0,2.19097900390625,3.5003159046173096,1.6489073038101196,3.0233747959136963,0.4725899398326874,1.1643677949905396,204.5502166748047,183.56741333007812,147.08448791503906,176.19027709960938,171.58299255371094,161.56796264648438,88.20584869384766,237.9305877685547,304.9190979003906,1578.906982421875,409.703125,406.22369384765625,9.999999747378752e-05,19.725248336791992,412.5585632324219,191.75399780273438,210.8956298828125,134.4537811279297,179.65257263183594,393.6509704589844,191.3607635498047,114.28298950195312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,9.64674836723134e-06,0.1447199136018753,1000000.0,1000000.0,0.1790146827697754,0.1391673982143402,1.0349160432815552,1000000.0,4.840325832366943,1.1744129657745361,4.618607521057129,0.8277864456176758,0.19486656785011292,1000000.0,1000000.0,2.185744047164917,3.5016157627105713,1.6827633380889893,3.0493946075439453,0.4675154685974121,1.1865490674972534,200.02371215820312,181.43849182128906,141.2759552001953,178.86709594726562,172.5369110107422,157.16751098632812,84.06151580810547,239.97486877441406,310.1029357910156,1579.26953125,407.810791015625,405.6429748535156,9.999999747378752e-05,19.05179786682129,417.9306640625,189.68795776367188,216.76107788085938,136.42327880859375,176.75106811523438,380.5594482421875,191.88059997558594,120.44817352294922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,9.860248610493727e-06,0.13993343710899353,1000000.0,1000000.0,0.1765901893377304,0.13159175217151642,1.030678391456604,1000000.0,4.920843124389648,1.1626704931259155,4.68100643157959,0.8732471466064453,0.1816575974225998,1000000.0,1000000.0,2.16629958152771,3.5083703994750977,1.7038921117782593,3.0675063133239746,0.4560825228691101,1.193496823310852,195.30943298339844,178.7071533203125,135.4169158935547,178.71383666992188,173.51063537597656,153.38003540039062,82.798828125,242.021240234375,314.8128662109375,1579.653076171875,406.236083984375,405.1070251464844,9.999999747378752e-05,18.362642288208008,422.8031311035156,189.27841186523438,220.6343536376953,139.42909240722656,175.00721740722656,368.9159240722656,192.34201049804688,124.81842803955078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,9.664058779890183e-06,0.13576704263687134,1000000.0,1000000.0,0.1732254922389984,0.1320069581270218,1.022620439529419,1000000.0,4.99802827835083,1.1597479581832886,4.739298343658447,0.9191411137580872,0.17964306473731995,1000000.0,1000000.0,2.1329345703125,3.5223450660705566,1.7126976251602173,3.0755226612091064,0.440151184797287,1.1946905851364136,191.67787170410156,176.65093994140625,131.40640258789062,179.27784729003906,174.4891357421875,151.85475158691406,85.36099243164062,244.0558624267578,318.8572998046875,1580.0460205078125,404.6624450683594,404.4775390625,1.1126247644424438,17.502765655517578,427.1512451171875,189.94061279296875,222.042724609375,143.44471740722656,174.240478515625,358.48187255859375,192.7117919921875,127.03380584716797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,9.267159839509986e-06,0.135402113199234,1000000.0,1000000.0,0.16933564841747284,0.14515498280525208,1.0140860080718994,1000000.0,5.072239875793457,1.1657010316848755,4.793769359588623,0.9585386514663696,0.19356001913547516,1000000.0,1000000.0,2.0888736248016357,3.5431041717529297,1.7126511335372925,3.077974557876587,0.425862193107605,1.1923872232437134,189.38348388671875,175.52877807617188,129.61471557617188,181.15744018554688,175.4678192138672,152.079345703125,89.86927032470703,246.07826232910156,322.1923828125,1580.437744140625,403.0317077636719,403.7417907714844,3.6447296142578125,16.33884048461914,430.8808898925781,191.28298950195312,221.155517578125,148.31065368652344,174.33006286621094,348.6347351074219,192.97528076171875,126.79540252685547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,8.685819921083748e-06,0.12409592419862747,1000000.0,1000000.0,0.16541452705860138,0.14684538543224335,1.0124250650405884,1000000.0,5.143842697143555,1.177991271018982,4.844705581665039,0.986954391002655,0.19668643176555634,1000000.0,1000000.0,2.039060115814209,3.568063259124756,1.7077438831329346,3.0826332569122314,0.41906535625457764,1.1759737730026245,187.20472717285156,174.0111541748047,128.09051513671875,180.38055419921875,176.45140075683594,152.47738647460938,93.25821685791016,248.10009765625,324.89825439453125,1580.821044921875,401.6499938964844,403.0482177734375,7.614106178283691,14.798768997192383,433.91766357421875,192.9659881591797,218.7758026123047,153.77310180664062,175.20388793945312,338.3063659667969,193.1583709716797,124.01033020019531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,8.315028026117943e-06,0.10884329676628113,1000000.0,1000000.0,0.1619664877653122,0.14304226636886597,1.0217314958572388,1000000.0,5.2132368087768555,1.1928858757019043,4.892380714416504,1.0036250352859497,0.19312076270580292,1000000.0,1000000.0,1.9883759021759033,3.5950725078582764,1.7000563144683838,3.094878673553467,0.4201982319355011,1.155308485031128,185.02816772460938,172.3105926513672,126.3597412109375,178.51632690429688,177.44935607910156,151.77459716796875,93.53937530517578,250.1409454345703,327.1204528808594,1581.1910400390625,400.4083557128906,402.4366455078125,12.854360580444336,12.859947204589844,436.33612060546875,194.6259765625,215.5562286376953,159.52894592285156,176.81784057617188,327.8014221191406,193.33726501464844,119.01521301269531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,8.107240319077391e-06,0.1059955283999443,1000000.0,1000000.0,0.15937499701976776,0.15284082293510437,1.036179780960083,1000000.0,5.280838966369629,1.206305742263794,4.937062740325928,1.0104434490203857,0.20037592947483063,1000000.0,1000000.0,1.9400148391723633,3.6222264766693115,1.6887171268463135,3.1136837005615234,0.4237675964832306,1.150546669960022,183.23223876953125,171.2984619140625,124.67333984375,179.45652770996094,178.4725341796875,150.47100830078125,91.12030792236328,252.22055053710938,329.02825927734375,1581.546875,399.0538330078125,401.8899230957031,18.83506202697754,10.504650115966797,438.4200439453125,195.72787475585938,212.0789337158203,165.2869110107422,179.14352416992188,319.4599609375,193.61404418945312,112.47332763671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,8.009102202777285e-06,0.1070922464132309,1000000.0,1000000.0,0.15788069367408752,0.16273535788059235,1.0462356805801392,1000000.0,5.34706974029541,1.2151964902877808,4.979007720947266,1.010703206062317,0.20445090532302856,1000000.0,1000000.0,1.895895004272461,3.6465303897857666,1.6719177961349487,3.133167266845703,0.42252886295318604,1.15462064743042,181.18345642089844,170.25184631347656,122.10124969482422,180.88954162597656,179.5272979736328,149.7933807373047,88.23648071289062,254.35205078125,330.7482604980469,1581.8878173828125,397.73797607421875,401.47833251953125,24.98110008239746,7.718825340270996,440.5070495605469,195.7727813720703,209.2899627685547,170.7904052734375,182.13400268554688,316.0030212402344,194.0777130126953,105.08720397949219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,8.09873927209992e-06,0.10315042734146118,1000000.0,1000000.0,0.1574910432100296,0.16144979000091553,1.0464028120040894,1000000.0,5.412332057952881,1.2181518077850342,5.01846170425415,1.0053555965423584,0.19504806399345398,1000000.0,1000000.0,1.8583250045776367,3.6655831336975098,1.6506521701812744,3.147404432296753,0.41523128747940063,1.1569809913635254,178.58267211914062,168.6180877685547,118.30929565429688,180.4987030029297,180.61367797851562,150.3307342529297,87.23121643066406,256.5370178222656,332.3343200683594,1582.2149658203125,396.608642578125,401.2255554199219,30.846542358398438,4.50637149810791,442.83294677734375,194.4369354248047,207.9673614501953,175.85882568359375,185.7158966064453,317.6219787597656,194.76446533203125,97.37680053710938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,7.84620988270035e-06,0.10149180889129639,1000000.0,1000000.0,0.15802764892578125,0.16082137823104858,1.039312720298767,1000000.0,5.477004528045654,1.2155872583389282,5.055659294128418,0.9923340678215027,0.18527047336101532,1000000.0,1000000.0,1.8306556940078735,3.6788580417633057,1.6294360160827637,3.1545000076293945,0.40758949518203735,1.1625970602035522,176.13143920898438,167.1032257080078,114.32125854492188,180.10574340820312,181.72474670410156,151.16586303710938,88.88886260986328,258.76495361328125,333.7620544433594,1582.529296875,395.4912414550781,401.0317687988281,36.17974853515625,0.8879795074462891,445.5027160644531,191.6645965576172,208.294189453125,180.38441467285156,189.78421020507812,321.8846130371094,195.65896606445312,89.67010498046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,7.797817488608416e-06,0.10750806331634521,1000000.0,1000000.0,0.15913449227809906,0.17127779126167297,1.0308680534362793,1000000.0,5.541412830352783,1.2095472812652588,5.090822696685791,0.969832718372345,0.18792594969272614,1000000.0,1000000.0,1.8150298595428467,3.6867458820343018,1.6132476329803467,3.157350778579712,0.4060150384902954,1.1736546754837036,174.5299530029297,166.3407440185547,111.30181884765625,181.10975646972656,182.84759521484375,150.88621520996094,92.04204559326172,261.0145568847656,334.93377685546875,1582.832275390625,394.25335693359375,400.7953796386719,40.856201171875,9.999999747378752e-05,448.5367126464844,187.6537628173828,210.15428161621094,184.3299102783203,194.20396423339844,326.07080078125,196.71336364746094,82.27079772949219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,7.731856385362335e-06,0.10836873948574066,1000000.0,1000000.0,0.16043800115585327,0.17704781889915466,1.0230255126953125,1000000.0,5.605810642242432,1.2026703357696533,5.12415885925293,0.939897894859314,0.18799345195293427,1000000.0,1000000.0,1.8096871376037598,3.689685106277466,1.6027662754058838,3.1613357067108154,0.41032087802886963,1.175203800201416,173.37950134277344,165.57534790039062,108.83308410644531,180.5061492919922,183.96730041503906,149.09844970703125,94.59440612792969,263.261962890625,335.73541259765625,1583.1240234375,393.1011047363281,400.5523986816406,44.759159088134766,9.999999747378752e-05,451.9316711425781,182.79054260253906,213.4105224609375,187.68531799316406,198.83811950683594,329.3085632324219,197.8743438720703,75.63160705566406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,7.843587809475139e-06,0.10130733251571655,1000000.0,1000000.0,0.16153325140476227,0.17458118498325348,1.0125744342803955,1000000.0,5.670348644256592,1.198243260383606,5.155862331390381,0.9060124158859253,0.1821758896112442,1000000.0,1000000.0,1.809251308441162,3.6894290447235107,1.5942941904067993,3.170475959777832,0.41563552618026733,1.164716124534607,172.55006408691406,164.63560485839844,106.732666015625,177.8094940185547,185.06793212890625,146.59693908691406,95.05610656738281,265.4808044433594,336.0259704589844,1583.4051513671875,392.09918212890625,400.3165588378906,47.793182373046875,9.999999747378752e-05,455.6769714355469,177.5978546142578,217.50743103027344,190.47462463378906,203.53404235839844,332.5179443359375,199.0825653076172,70.33780670166016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,8.024983799259644e-06,0.09770092368125916,1000000.0,1000000.0,0.16211748123168945,0.17767392098903656,0.9953312277793884,1000000.0,5.735072135925293,1.198294997215271,5.186113357543945,0.8736380934715271,0.18454766273498535,1000000.0,1000000.0,1.8076497316360474,3.688922166824341,1.5836519002914429,3.1845219135284424,0.4163210093975067,1.155181646347046,172.38465881347656,164.21678161621094,105.3704833984375,175.98712158203125,186.13890075683594,144.48536682128906,93.54036712646484,267.65185546875,335.73486328125,1583.67724609375,391.0711975097656,400.0412292480469,49.904842376708984,9.999999747378752e-05,459.74188232421875,172.6020050048828,221.5366973876953,192.72499084472656,208.18333435058594,336.38232421875,200.27145385742188,66.83373260498047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
